Date,State,Estimated_Migrant_Workers,GSDP_per_capita_Lakhs,Avg_Wage,Unemployment_Rate_%,Corn_Yield_kg_per_ha,Rice_Yield_kg_per_ha,Wheat_Yield_kg_per_ha,T2M,RH2M,WS2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,PS,Population
2009-02,Nagaland,18026,9.2,13961,4.57,2676.06,2227.97,2951.2,15.4,62.51,0.41,0.6,17.14,90.18,1978856
2009-03,Nagaland,7773,6.78,13459,6.38,2842.62,2788.96,1921.42,18.65,55.64,0.41,1.3,16.9,90.14,1978838
2009-04,Nagaland,14878,6.02,14029,7.21,2488.4,3006.87,3053.43,22.2,63.83,0.31,3.38,17.1,89.94,1978820
2009-05,Nagaland,47946,9.46,13970,5.11,3103.27,2847.98,2500.3,23.88,71.8,0.2,5.15,18.46,89.77,1978802
2009-06,Nagaland,15377,8.67,13722,6.14,2149.92,3079.23,2967.77,24.55,77.12,0.14,6.68,17.62,89.47,1978784
2009-07,Nagaland,12347,7.19,14032,6.8,2336.3,3311.47,2962.88,25.21,80.71,0.12,7.69,16.85,89.4,1978766
2009-08,Nagaland,38776,4.72,13929,5.14,2512.97,2639.03,2631.35,24.28,83.32,0.12,10.43,15.07,89.67,1978748
2009-09,Nagaland,8783,7.12,13495,7.71,1771.07,3094.31,2809.22,23.57,83.36,0.13,4.25,17.53,89.86,1978730
2009-10,Nagaland,9298,5.1,14008,7.66,2556.54,3201.73,2935.04,20.92,81.55,0.22,4.3,15.66,90.13,1978712
2009-11,Nagaland,9668,6.75,13340,7.86,2466.89,3019.47,2308.49,16.88,78.57,0.32,0.53,13.7,90.35,1978694
2009-12,Nagaland,25671,9.27,13232,7.16,2324.88,3020.19,2542.45,12.81,76.09,0.42,0.27,12.51,90.4,1978676
2010-01,Nagaland,39820,4.48,14143,9.04,2758.05,2736.55,2875.71,13.09,63.51,0.48,0.1,14.79,90.47,1978658
2010-02,Nagaland,39484,9.59,14278,8.22,2534.97,3298.51,3115.28,14.53,61.98,0.4,0.17,16.37,90.3,1978640
2010-03,Nagaland,38078,7.05,14019,7.5,2708.21,2157.6,3217.95,19.37,62.3,0.37,4.47,15.91,90.15,1978622
2010-04,Nagaland,25922,6.6,13907,7.62,2958.19,2807.15,2882.83,22.01,71.91,0.28,8.01,16.7,90.01,1978604
2010-05,Nagaland,39028,10.34,13598,9.16,2232.75,2220.65,2541.45,23.32,76.01,0.2,6.35,15.3,89.73,1978586
2010-06,Nagaland,25316,4.01,13900,7.36,2337.96,2858.06,2464.38,24.21,80.3,0.15,12.76,13.97,89.63,1978568
2010-07,Nagaland,16460,8.89,13563,5.99,2279.97,2995.6,2530.42,24.24,84.3,0.12,9.5,15,89.66,1978550
2010-08,Nagaland,21968,10.17,14018,8.07,2663.06,3272.66,3633.14,24.23,85.71,0.1,7.39,16.15,89.72,1978532
2010-09,Nagaland,35266,8.51,14243,7.99,2837.7,3097.24,2582.91,23.15,85.62,0.13,8.85,14.88,89.88,1978514
2010-10,Nagaland,35209,9.34,13999,7.6,2588.12,3130.64,2620.34,20.77,85.2,0.17,3.18,14.27,90.04,1978496
2010-11,Nagaland,29000,6.18,13910,7.54,2735.12,2440.76,2714.46,17.06,82.4,0.33,1,13.49,90.3,1978478
2010-12,Nagaland,19011,7.72,14424,8.97,2666.76,2884.97,2727.64,13.31,75.49,0.42,0.64,13.12,90.17,1978460
2011-01,Nagaland,7866,6.45,13975,5.14,2458.66,2665.76,3210.87,11.18,75.87,0.44,0.59,12.57,90.22,1978442
2011-02,Nagaland,10898,4.37,14388,7.08,2194.59,3127.26,2944.78,14.42,69.31,0.4,0.26,16.51,90.22,1978424
2011-03,Nagaland,23395,5.83,14195,6.02,2215.41,3029.24,2481.63,17.68,68.97,0.33,2.98,16.89,90.11,1978406
2011-04,Nagaland,44019,5.27,14618,9.63,2917.31,2544.49,2571.14,20.96,68.06,0.3,2.98,18.52,90.1,1978388
2011-05,Nagaland,42707,5.26,14552,8.21,2132.73,2456.92,3356.93,23.2,74.92,0.21,7.17,17.43,89.78,1978370
2011-06,Nagaland,9006,5.63,14434,5.02,2662.83,3056.12,2570.2,24.21,81.92,0.13,8.19,17.7,89.42,1978352
2011-07,Nagaland,39393,6.71,14518,9.22,2772.28,2670.31,3077.77,24,84.92,0.1,11.78,15.65,89.51,1978334
2011-08,Nagaland,15956,4.11,14602,6.77,2238.25,2742.2,3065.4,23.95,83.41,0.12,8.93,16.4,89.66,1978316
2011-09,Nagaland,35663,9.03,14011,7.91,2759.15,3238.99,2432.61,23.87,83.05,0.15,6.49,16.85,89.73,1978298
2011-10,Nagaland,11078,8.25,14185,10.74,2365.98,3062.76,2502.75,20.9,80.85,0.24,0.44,17.25,90.15,1978280
2011-11,Nagaland,34631,7.62,14315,9.11,2911.29,2039.22,2527.44,15.93,77.73,0.41,0.8,14.79,90.37,1978262
2011-12,Nagaland,35140,8.8,14233,7.57,2347.13,1862.42,2311.32,13.5,75.85,0.46,0.28,13.05,90.38,1978244
2012-01,Nagaland,46691,8.69,14767,4.36,2687.59,3012.11,3350.6,11.38,74.85,0.39,0.45,11.28,90.3,1978226
2012-02,Nagaland,8961,7.09,14948,11.81,2963.57,3173.22,2909.63,14.18,60.37,0.41,0.2,16.12,90.14,1978208
2012-03,Nagaland,34277,9.45,14343,7.88,2519.78,1937.97,2311.9,17.98,60.09,0.37,1.29,16.92,90.1,1978190
2012-04,Nagaland,46574,6.83,15179,5.35,2530.2,3246.41,2901.38,21.02,69.74,0.29,5.85,16.5,89.95,1978172
2012-05,Nagaland,36417,5.07,15147,8.46,2232.26,3374.96,3318.86,24.02,68.93,0.22,4.86,20.04,89.7,1978154
2012-06,Nagaland,27484,5.5,15064,7.63,2781.4,3395.84,2604.27,24.65,79.76,0.15,10.7,14.54,89.3,1978136
2012-07,Nagaland,23103,9.46,14789,10.21,2822.78,3058.3,2979.04,24.77,83.59,0.11,8.65,16.78,89.34,1978118
2012-08,Nagaland,34345,4.87,14514,8.43,2609.63,2951.41,2499,24.61,85.7,0.12,6.31,16.46,89.48,1978100
2012-09,Nagaland,44454,7.65,15061,6.27,2475.36,3394.7,2645.48,23.26,86.9,0.11,9.11,13.35,89.81,1978082
2012-10,Nagaland,6587,7.88,15017,9.64,2768,3294.83,2695.37,21.27,81.29,0.26,3.98,15.67,90.15,1978064
2012-11,Nagaland,47571,5.22,14470,8.19,2916.64,2857.78,3328.34,17.5,78.89,0.35,0.87,15.16,90.19,1978046
2012-12,Nagaland,26031,9.43,15234,7.5,2630.24,2993.65,2489.27,14.37,74.51,0.42,0.28,13.07,90.23,1978028
2013-01,Nagaland,31212,9.93,15486,9.64,2473.52,2918.5,2359.6,13.25,70.9,0.41,0.08,14.36,90.3,1978010
2013-02,Nagaland,15350,9.78,14832,7.49,2434.72,2678.48,3005.1,17.43,61.07,0.4,0.19,16.92,90.24,1977992
2013-03,Nagaland,23816,6.27,14888,7.02,2891.88,2509.23,3399.31,20.03,59.79,0.35,1.56,17.87,90.11,1977974
2013-04,Nagaland,25288,10.58,15027,7.44,2461.43,2609.99,3065.21,22.23,65.13,0.29,3.54,17.1,89.88,1977956
2013-05,Nagaland,34432,11.08,14773,5.28,2366.06,2967.31,2658.5,23.1,79.75,0.17,8.76,15.59,89.61,1977938
2013-06,Nagaland,49222,6.62,14764,9.76,2254.98,3289.6,2699.79,25.02,80.73,0.13,6.27,19.77,89.4,1977920
2013-07,Nagaland,11837,7.69,14761,7.09,2069,3220.42,2378.05,24.68,84.84,0.12,10.84,16.09,89.34,1977902
2013-08,Nagaland,39217,9.78,15153,5.79,2154.02,3477.04,2381.28,24.1,86.22,0.12,9.63,16.89,89.54,1977884
2013-09,Nagaland,25884,7.01,15336,8.26,1805.07,3249.14,2693.65,23.36,85.93,0.11,6.5,16.05,89.76,1977866
2013-10,Nagaland,10454,8.51,15555,10.24,2434.7,2874.2,2881.08,20.67,82.34,0.2,3.97,14.08,90.19,1977848
2013-11,Nagaland,14424,5.1,15323,7.32,2274.18,3590.45,2283.32,17.27,75.47,0.42,0.02,16.26,90.33,1977830
2013-12,Nagaland,41885,11,14949,9.96,2633.46,3256.85,2534.12,13.14,79.14,0.36,0.15,12.41,90.33,1977812
2014-01,Nagaland,46637,6.9,15764,8.99,2192.88,3406.87,2453.2,13.59,74.88,0.41,0.05,14.01,90.48,1977794
2014-02,Nagaland,48618,10.87,15705,11.9,2318,3354.92,2812.16,14.5,68.31,0.34,1.12,14.92,90.17,1977776
2014-03,Nagaland,23412,8.2,15901,8.69,1960.86,3698.82,2614.5,18.62,61.51,0.34,0.79,17.86,90.2,1977758
2014-04,Nagaland,44613,4.39,15235,10.94,2379.17,3102.31,3018.78,23.35,56.59,0.34,0.9,20.87,90.03,1977740
2014-05,Nagaland,25142,7.97,15473,7.48,3088.33,2335.97,3089.08,23.93,70.86,0.22,8.78,16.39,89.81,1977722
2014-06,Nagaland,42392,10.59,15848,9.35,2722.9,2945.13,3075.55,25.24,79.93,0.14,9.16,16.47,89.34,1977704
2014-07,Nagaland,13848,8.92,15237,6.56,2780.28,2447.21,3412.42,25.11,83.45,0.09,6.11,16.34,89.42,1977686
2014-08,Nagaland,18136,7.34,15472,7.73,2032.37,2545.87,2708.37,24.48,84.7,0.11,8.98,14.67,89.58,1977668
2014-09,Nagaland,5589,10.66,15886,6.89,3077.48,2876.7,2788.82,23.8,82.27,0.15,8.66,15.34,89.82,1977650
2014-10,Nagaland,25908,8,15527,7.06,2929.62,2879.87,2387.55,21.52,78.89,0.28,0.94,17.13,90.26,1977632
2014-11,Nagaland,11509,6.4,16063,8.14,2374.83,3548.32,2824.8,18.1,80.26,0.32,0.22,15.17,90.24,1977614
2014-12,Nagaland,45461,8.59,15476,10.33,3079.2,3295.17,2574.32,15.26,75.49,0.42,0.08,13.36,90.38,1977596
2015-01,Nagaland,47222,7.96,15832,9.47,2515.32,2658.71,2566.05,14.42,75.21,0.34,0.72,13.53,90.4,1977578
2015-02,Nagaland,49476,4.48,16447,8.27,3843.73,3407.45,3101.38,16.13,65.59,0.36,0.63,15.19,90.31,1977560
2015-03,Nagaland,14968,7.24,16094,7.12,2313.05,3627.83,3184.8,19.91,59.54,0.35,0.83,17.78,90.26,1977542
2015-04,Nagaland,7462,11.47,16376,4.85,3064.49,3733.25,2282.32,21.19,72.09,0.27,6.15,15.08,90.06,1977524
2015-05,Nagaland,14460,7.86,15551,10.26,2167.05,2598.48,2469.62,24.21,70.84,0.22,6.94,15.98,89.79,1977506
2015-06,Nagaland,38783,10.41,15545,3.55,2597.04,2773.28,3525.41,24.94,80.58,0.15,12.83,15.19,89.51,1977488
2015-07,Nagaland,14275,10.37,16013,7.98,3071.4,2997.42,3484.36,24.13,85.87,0.11,10.38,17.22,89.43,1977470
2015-08,Nagaland,33677,10.58,16477,7.45,2946.44,2819.72,2096.77,24.19,86.62,0.1,12.54,14.24,89.62,1977452
2015-09,Nagaland,18269,11.38,15664,8.31,2434.61,2742.15,2872.28,23.9,85.06,0.12,6.23,15.93,89.85,1977434
2015-10,Nagaland,5406,7.57,16300,9.48,2526.77,3025.21,2983.29,21.28,81.72,0.24,2.58,16.69,90.28,1977416
2015-11,Nagaland,12384,11.19,15960,6.71,2136.24,3164.54,2646.13,17.78,77.82,0.38,0.67,14.78,90.39,1977398
2015-12,Nagaland,27553,11.06,16070,8.12,2559.99,3382.96,2371.46,13.53,77.87,0.42,0.52,11.8,90.45,1977380
2016-01,Nagaland,29366,7.8,16087,10.2,2415.61,2952.59,2620.01,12.67,75.03,0.41,0.49,11.57,90.38,1977362
2016-02,Nagaland,49036,6,16863,9.64,2769.95,2711.84,2605.61,16.03,73.17,0.32,0.88,12.95,90.4,1977344
2016-03,Nagaland,22369,6.11,16100,7.44,2287.02,3436.82,2627.64,19.81,65.38,0.34,1.91,15.87,90.2,1977326
2016-04,Nagaland,16795,9.85,16020,6.13,2638.01,3790.28,2773.81,22.78,71.21,0.26,6.28,15.58,89.79,1977308
2016-05,Nagaland,9485,5.84,16782,8.15,2833.62,3668.54,3159.52,23.59,73.76,0.21,7.95,15.32,89.74,1977290
2016-06,Nagaland,46669,6.59,16192,6.87,2494.96,3256.84,2349.42,24.71,82.39,0.14,9.06,17.04,89.6,1977272
2016-07,Nagaland,7618,5.41,15985,8.49,2265.99,2758.13,3584.21,24.38,85.22,0.11,11.97,14.14,89.56,1977254
2016-08,Nagaland,35143,6.21,16003,2.5,2256.22,2669.01,2434.63,25.27,82.69,0.12,5.91,17.98,89.52,1977236
2016-09,Nagaland,34425,7.3,16199,4.91,2667.94,3057.05,3180.37,23.72,86.7,0.13,7.86,14.97,89.77,1977218
2016-10,Nagaland,27673,4.57,16055,6.8,2701.38,2447.84,2517.45,22.33,82.46,0.22,2.69,15.59,89.99,1977200
2016-11,Nagaland,14603,8.13,16020,6.9,2909.6,2918.68,3215.66,18.28,79.67,0.35,1.34,14.37,90.28,1977182
2016-12,Nagaland,44696,5.42,16211,5.72,2455.1,2612.94,2693.86,15.61,73.33,0.45,0.13,13.4,90.36,1977164
2017-01,Nagaland,10368,8.19,16449,9.77,2209.59,2773.78,2870.32,14.25,67.59,0.46,0.13,14.6,90.37,1977146
2017-02,Nagaland,9621,7.94,16813,8.76,2653.48,2363.92,2793.92,16.3,66.34,0.36,1.31,16.05,90.33,1977128
2017-03,Nagaland,19719,9.59,16818,10.6,2324.02,2740.63,2846.44,18.17,67.38,0.3,3.45,15.91,90.06,1977110
2017-04,Nagaland,34227,7.81,16886,7.07,2334.86,3552.86,3215.82,21.27,73.93,0.27,5.99,15.58,89.92,1977092
2017-05,Nagaland,48894,11.56,16494,7.25,2854.55,2802.04,2463.13,23.75,75.27,0.2,7.62,16.44,89.82,1977074
2017-06,Nagaland,12566,6.22,16572,6.48,2524.61,2939.86,2586.91,24.64,82.33,0.13,10.29,15.38,89.48,1977056
2017-07,Nagaland,17306,9.42,16562,10.01,2147.28,2983.39,2658.58,24.44,85.53,0.12,16.44,16.38,89.54,1977038
2017-08,Nagaland,29042,10.47,17176,8.54,2706.5,3266.04,3185.28,24.52,86.02,0.12,8.69,14.89,89.57,1977020
2017-09,Nagaland,20086,6.91,16494,5.51,2122.21,3160.42,2545.39,23.99,86.29,0.11,9.68,15.05,89.84,1977002
2017-10,Nagaland,22387,10.84,16798,10.32,2133.88,2828.56,3174.05,22.15,83.25,0.21,6.03,14.7,90.08,1976984
2017-11,Nagaland,32042,9.84,16768,7.78,2388.3,3626.18,2992.11,17.79,78.82,0.36,0.16,15.28,90.31,1976966
2017-12,Nagaland,28888,11.04,16956,5.91,2381.77,3464.02,2955.89,15.14,78.4,0.39,0.7,13.33,90.45,1976948
2018-01,Nagaland,31514,6.23,16930,9.71,2220.23,3743.52,2890.82,12.79,78.38,0.34,0.32,13.46,90.15,1976930
2018-02,Nagaland,23323,6.81,16977,8.44,2505.64,2657.79,3212.84,15.35,72.93,0.34,0.43,13.98,90.28,1976912
2018-03,Nagaland,23019,7.07,16752,9.66,2655.18,3251.7,2622.36,18.78,67.92,0.34,2.33,17.14,90.12,1976894
2018-04,Nagaland,14890,4.95,17453,9.36,2750.23,3364.73,2565.93,21.46,68.89,0.27,3.98,17.14,90.03,1976876
2018-05,Nagaland,45863,10.33,16857,7.68,2074.9,3232.55,2249.33,23,75.6,0.21,7.76,16.1,89.85,1976858
2018-06,Nagaland,15283,6.12,16720,6.5,2545.6,2821.1,3226.53,24.63,81.82,0.14,11.72,16.28,89.39,1976840
2018-07,Nagaland,23279,6.55,17239,9.28,2382.15,3442.91,2620.03,24.91,84.32,0.12,13.6,16,89.33,1976822
2018-08,Nagaland,27908,9.29,17231,9.11,2800,3824.14,2426.18,24.85,84.43,0.11,12.44,16.18,89.42,1976804
2018-09,Nagaland,42952,7.8,17541,7.25,2587.61,4099.51,2823.31,24.08,83.08,0.14,5.66,15.33,89.87,1976786
2018-10,Nagaland,40170,9.08,17092,8.8,2518.54,3315.4,2814.38,20.62,79,0.27,1.61,15.8,90.29,1976768
2018-11,Nagaland,42663,11.87,17493,7.77,1987.83,3452.91,2098.97,16.65,75.61,0.38,0.49,14.84,90.4,1976750
2018-12,Nagaland,49172,5.2,17310,9.44,2374.96,3482.97,2675.21,14.21,75.55,0.43,0.91,13.7,90.4,1976732
2019-01,Nagaland,14343,6.31,17131,7.49,2291.89,3351.71,2502.11,13.14,68.47,0.5,0.26,15.22,90.49,1976714
2019-02,Nagaland,15637,5.44,18092,10.93,2133.33,3109.81,2735.98,14.94,68.09,0.38,1.35,14.37,90.34,1976696
2019-03,Nagaland,39724,11.74,18025,8.1,2126.9,3254.78,2962.57,17.82,64.6,0.33,1.61,17.21,90.19,1976678
2019-04,Nagaland,44791,5.97,17192,6.87,2392.07,2883.47,2964.64,21.97,68.76,0.28,3.62,16.56,90.05,1976660
2019-05,Nagaland,34134,11.93,17495,7.84,2857.11,2886.88,3029.14,23.58,74.22,0.22,7.74,14.69,89.82,1976642
2019-06,Nagaland,8907,5.31,17654,7.83,2669.56,3351.72,2813.76,25.43,78.01,0.16,9.46,17.25,89.53,1976624
2019-07,Nagaland,38575,9.83,17291,7.69,2226.3,2815,2920,24.58,83.95,0.11,11.51,14.04,89.46,1976606
2019-08,Nagaland,9827,8.69,17257,10.03,3045.54,2806.39,3081.68,25.43,82.6,0.11,8.61,18.01,89.52,1976588
2019-09,Nagaland,35607,9.04,17465,8.45,2401.58,3044.19,3330.39,23.71,84.53,0.13,10.98,15.16,89.99,1976570
2019-10,Nagaland,18699,10.52,17896,5.52,2729.29,2503.48,2599.63,21.46,83.31,0.21,6.11,14.47,90.26,1976552
2019-11,Nagaland,42292,7.27,17567,8.41,2876.87,3056.75,2397.91,18.61,80.76,0.32,0.67,14.5,90.34,1976534
2019-12,Nagaland,30883,7.57,17416,7.44,2254.31,3281.4,3148.04,13.31,75.98,0.41,0.12,13.11,90.5,1976516
2020-01,Nagaland,10313,8.87,17863,8.62,2505.36,3990.13,3088.45,12.26,78.2,0.35,0.95,12.14,90.38,1976498
2020-02,Nagaland,18598,12.17,18019,8.36,2426.96,2673.72,2458.79,14.36,73.54,0.34,0.47,14.68,90.43,1976480
2020-03,Nagaland,33807,6.79,18335,8.27,2600.63,2804.49,3385.81,18.28,67.42,0.33,0.61,18.38,90.19,1976462
2020-04,Nagaland,9887,8.46,17977,7.85,2939.89,3253.23,2387.35,20.67,68.73,0.29,4.55,16.97,90.17,1976444
2020-05,Nagaland,8854,6.8,17574,8.01,2298.33,3502.27,2602.93,23.29,72.84,0.22,7.71,15.74,89.87,1976426
2020-06,Nagaland,19536,9.29,17821,6.38,2836.64,3189.84,2818.1,24.42,80.59,0.14,11.45,15.41,89.61,1976408
2020-07,Nagaland,8558,12.21,18206,7.38,2289.15,2962.3,2866.38,24.09,86.12,0.12,10.17,13.07,89.58,1976390
2020-08,Nagaland,14772,10.89,17998,9.57,2809.76,2645.71,2708.01,24.74,84.62,0.1,8.06,17.07,89.5,1976372
2020-09,Nagaland,41343,6.58,18075,7.48,2513.45,3265.07,2482.04,24.04,85.46,0.12,7.33,14.83,89.78,1976354
2020-10,Nagaland,40186,5.9,18075,6.74,2105.03,3269.59,2268.72,23.12,85.21,0.15,6.5,14.32,89.96,1976336
2020-11,Nagaland,41966,12.15,17696,5.4,2885.49,2937.63,2258.36,17.91,78.03,0.36,1.02,14.68,90.46,1976318
2020-12,Nagaland,38769,7.21,17663,4.81,2355.87,3151.65,2613.55,13.87,76.54,0.43,0.03,13.94,90.35,1976300
2021-01,Nagaland,44887,5.2,17967,7.02,2506.01,3296.03,2729.23,13.21,75.06,0.38,0.25,12.99,90.26,1976282
2021-02,Nagaland,24229,9.71,18435,9.67,2218.88,2880.41,3295.19,15.34,69.21,0.39,0.16,16.3,90.28,1976264
2021-03,Nagaland,14673,7.6,18762,8.54,3005.52,2192.03,3181.86,19.03,63.08,0.35,1.84,17.46,90.15,1976246
2021-04,Nagaland,32877,8.06,18279,9.69,2575.04,3369.59,2607.33,22.25,61.57,0.31,1.08,20.36,90.09,1976228
2021-05,Nagaland,36601,9.26,18787,9.98,1969.52,3233.8,2470.66,23.72,72.74,0.19,5.06,14.53,89.84,1976210
2021-06,Nagaland,43084,8.41,18128,7.17,2083.51,2472.64,3010.32,24.53,79.86,0.12,7.73,15.76,89.55,1976192
2021-07,Nagaland,21244,10.36,18021,5.8,2541.84,3312.99,3034.18,25.08,81.79,0.11,8.55,16.2,89.5,1976174
2021-08,Nagaland,32356,6.22,18629,7.95,2373.72,2971.81,2621,24.2,84.98,0.11,8.22,15.63,89.64,1976156
2021-09,Nagaland,21806,12.12,18373,5.87,2436.9,2613.1,2936.67,24.26,82.44,0.14,6.58,18.29,89.89,1976138
2021-10,Nagaland,28099,10.56,18138,8.32,2822.54,2673.35,3248.44,22.43,80.47,0.2,3.35,15.83,90.1,1976120
2021-11,Nagaland,49641,7.6,17985,10,2534.06,3096.43,2205.2,16.75,76.47,0.34,0.16,15.63,90.3,1976102
2021-12,Nagaland,42034,8.58,18315,7.04,1957.82,3057.65,3076.41,14.43,74.7,0.42,0.53,13.46,90.52,1976084
2022-01,Nagaland,45317,7.6,18451,9.33,2298.59,3668.04,3057.23,12.62,73.34,0.38,0.97,11.98,90.3,1976066
2022-02,Nagaland,24094,12.78,18659,8.63,2227.5,3012.34,3666.93,12.27,70.76,0.35,2.15,15.16,90.2,1976048
2022-03,Nagaland,15589,9.54,18908,10.14,2127.23,3211.31,2687.04,20.01,59.72,0.35,0.72,18.51,90.06,1976030
2022-04,Nagaland,6657,10.38,18590,7.16,2712.07,3506.91,2664.82,21.94,72.38,0.28,5.76,13.32,89.99,1976012
2022-05,Nagaland,37764,5.35,18501,6.32,2835.67,3888.48,2823.2,23.02,76.6,0.19,8.03,15.86,89.68,1975994
2022-06,Nagaland,44531,9.13,18315,9.23,2735.47,2763.82,2806.74,23.67,81.16,0.14,10.24,12.68,89.59,1975976
2022-07,Nagaland,8164,9.65,18655,10.43,2447,3318.77,3221.64,25.11,82.05,0.13,8.15,18.49,89.62,1975958
2022-08,Nagaland,32542,9.52,19158,7.42,2467.1,3613.45,3335.52,25.02,81.74,0.11,5.38,18.39,89.63,1975940
2022-09,Nagaland,23437,9.67,18996,7.78,2754.06,2793.59,2585.86,24.08,83.5,0.15,6.98,16.17,89.88,1975922
2022-10,Nagaland,46247,5.25,18323,7.88,2256.29,3379.67,2375.88,21.43,80.92,0.23,5.68,14.87,90.23,1975904
2022-11,Nagaland,43505,9.23,18374,9.13,2703.05,2567.56,3088.24,17.23,72.5,0.41,0,16.62,90.35,1975886
2022-12,Nagaland,24601,10.77,18867,8.38,2505.17,3533.46,3199.51,14.28,74.74,0.43,0.41,13.08,90.3,1975868
2023-01,Nagaland,33430,12.1,19148,5.13,2930.52,3584.33,2850.27,13.1,66.14,0.45,0.03,14.54,90.43,1975850
2023-02,Nagaland,11009,7.36,19407,8.66,2152.36,2578.99,2069.6,15.56,67.49,0.36,0.77,13.83,90.3,1975832
2023-03,Nagaland,9552,9.19,19446,7.74,2174.9,3027.53,2604.12,18.46,65.3,0.33,2.53,15.1,90.27,1975814
2023-04,Nagaland,14417,10.79,19430,9.16,2445.96,3197.09,2693.58,21.98,61.59,0.31,2.95,19.35,90.03,1975796
2023-05,Nagaland,46989,12.83,19314,7.71,2163.45,2978.71,2485.53,23.33,66.7,0.23,4.75,18.64,89.93,1975778
2023-06,Nagaland,7671,5.8,19698,8.44,2418.76,3537.11,2705.32,25.21,76.66,0.15,10.47,15.35,89.59,1975760
2023-07,Nagaland,11519,12.41,19190,8.88,3031.29,3572.65,2597.24,25.52,79.62,0.13,10.7,16.23,89.65,1975742
2023-08,Nagaland,41730,5.63,19277,6.56,2166.66,2978.98,3203.66,24.68,84.73,0.1,9.46,15.17,89.56,1975724
2023-09,Nagaland,17734,8.83,19103,7.6,2352.94,3363.24,3222.95,24.8,79.59,0.16,4.65,18.55,89.85,1975706
2023-10,Nagaland,8722,10.4,18951,10.32,2267.79,2729.58,3049.43,21.6,79.57,0.24,2.57,15.71,90.28,1975688
2023-11,Nagaland,9906,5.78,19129,6.91,2545.55,2725.58,2676.74,17.51,75.76,0.38,1.12,15.21,90.52,1975670
2023-12,Nagaland,35096,5.34,19099,8.81,2478.84,2374.06,3067.98,15.03,76.23,0.41,1.23,12.85,90.5,1975652
2024-01,Nagaland,45031,10.93,19291,7.57,2356.39,1886.51,2791.65,12.21,69.2,0.44,0.05,14.22,90.44,1975634
2024-02,Nagaland,18699,10.15,19703,6.76,2277.53,3675.53,2595.09,13.92,67.75,0.34,1.45,13.42,90.45,1975616
2024-03,Nagaland,26438,6.02,19259,8.13,2170.71,3203.17,2568.84,18.01,64.46,0.34,2.12,16.11,90.29,1975598
2024-04,Nagaland,48856,6.37,19580,7.5,2266.16,3203.8,2435.84,22.73,65.15,0.28,3.01,17.87,89.94,1975580
2024-05,Nagaland,38576,8.39,19895,8.83,2062.82,3690.4,3002.82,24.13,70.46,0.21,6.83,17.63,89.85,1975562
2024-06,Nagaland,46938,5.4,19538,6,2420.74,2998.61,2977.05,25.36,79.24,0.14,11.19,14.83,89.58,1975544
2024-07,Nagaland,37247,7.09,19458,7.82,2792,2697.61,2928.15,25.47,82.92,0.11,13.95,12.19,89.44,1975526
2024-08,Nagaland,48461,5.82,19520,7.48,2347.99,2924.41,2856.24,24.84,83.9,0.11,10.62,11.96,89.75,1975508
2024-09,Nagaland,32938,12.75,19892,4.53,2498,3294.23,2970.48,25.13,80.64,0.15,8.25,13.55,89.8,1975490
2024-10,Nagaland,45469,6.18,19951,7.1,2047.55,2456.87,2670.6,21.46,84.48,0.2,4.2,13.23,90.2,1975472
2024-11,Nagaland,22600,6.98,19935,7.5,3048.59,2659.36,2727.12,17.35,78.33,0.38,0.25,14.98,90.42,1975454
2024-12,Nagaland,25435,10.28,19587,8.42,2339.1,2778.38,2862.38,13.22,73.92,0.44,0,18.5,90.41,1975436
2000-01,Odisha,28297,6.03,10418,7.02,2920.23,3182.39,2518.76,19.23,56.68,1.24,0.11,16.51,99.02,36323556
2000-02,Odisha,23029,5,10072,11.18,3325.97,3031.43,2597.97,22.59,63.86,1.55,1.28,16.23,98.83,36363406
2000-03,Odisha,29028,3.68,9846,8.81,2923.63,2812.37,3382.02,27.65,37.54,1.82,0,22.27,98.52,36403300
2000-04,Odisha,38863,6.35,9755,5.29,2238.81,3572.01,2870.37,33.33,40.73,2.11,0.74,24.7,98.02,36443238
2000-05,Odisha,44065,3.49,10474,9.62,2887.32,3760.71,2403.59,33.12,53.19,2.45,2.46,21.88,97.88,36483220
2000-06,Odisha,22444,7.41,9949,8.27,2882.73,2436.44,2433.49,28.7,78.14,2.47,7.52,16.99,97.66,36523246
2000-07,Odisha,8547,3.64,9970,6.34,2258.98,3201.45,2811.56,27.03,84.97,2.46,8.45,16.04,97.61,36563316
2000-08,Odisha,36208,6.83,10429,8.39,2449.86,3058.49,3006.95,27.09,87.62,2.53,6,16.61,97.73,36603430
2000-09,Odisha,59161,5.42,10375,8.76,2700.47,3437.67,3437.01,26.63,86.26,1.96,4.8,16.75,98.08,36643588
2000-10,Odisha,23503,7.47,10384,9.47,2493.59,2791.56,3014.74,25.31,76.27,1.25,1.28,18.72,98.45,36683790
2000-11,Odisha,44371,4.59,9712,7.25,2156.72,2728.52,3149.78,23.35,60.26,1,0.01,16.59,98.88,36724036
2000-12,Odisha,36499,5.57,9993,8.11,2462.76,2516.72,2278.57,19.98,41.66,1.07,0,16.11,99.02,36764326
2001-01,Odisha,8176,4.91,10122,9.25,2514.62,3456.76,3194.99,20.28,38.58,1.25,0.01,15.63,98.93,36804660
